benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,comparison_sites,worst_case_depth,expected_depth,accept_predicate_num_intervals,accept_predicate_comparison_sites,accept_predicate_worst_case_depth,accept_predicate_expected_depth,rollbackacc_predicate_num_intervals,rollbackacc_predicate_comparison_sites,rollbackacc_predicate_worst_case_depth,rollbackacc_predicate_expected_depth,throughput_bytes_per_sec
BM1,Small C-like lexer,binary,binary,off,B2,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,6429023809523.81
BM1,Small C-like lexer,binary,binary,off,B2,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,5745085106382.9795
BM1,Small C-like lexer,binary,binary,off,B2,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,189771875.11640278
BM1,Small C-like lexer,binary,binary,off,B3,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,162724197.07285795
BM1,Small C-like lexer,binary,binary,off,B3,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,176018570.60814047
BM1,Small C-like lexer,binary,binary,off,B3,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,151881482.28145933
BM1,Small C-like lexer,binary,binary,off,B3,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,5400380000000.0
BM1,Small C-like lexer,binary,binary,off,B3,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,5625395833333.333
BM1,Small C-like lexer,binary,binary,off,B3,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,230992178.47081962
BM1,Small C-like lexer,binary,binary,off,B4,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,163786352.70425603
BM1,Small C-like lexer,binary,binary,off,B4,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,174111673.81763926
BM1,Small C-like lexer,binary,binary,off,B4,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,153424070.65647244
BM1,Small C-like lexer,binary,binary,off,B4,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,5510591836734.693
BM1,Small C-like lexer,binary,binary,off,B4,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,5625395833333.333
BM1,Small C-like lexer,binary,binary,off,B4,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,1,1,1.0,223832134.39593613
BM1,Small C-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,154277881.76518047
BM1,Small C-like lexer,binary,binary,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,166277686.3656965
BM1,Small C-like lexer,binary,binary,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,145278667.92063823
BM1,Small C-like lexer,binary,binary,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,5869978260869.565
BM1,Small C-like lexer,binary,binary,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,5745085106382.9795
BM1,Small C-like lexer,binary,binary,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,225496140.1117714
BM1,Small C-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,151871914.61574328
BM1,Small C-like lexer,binary,binary,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,166167992.63496816
BM1,Small C-like lexer,binary,binary,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,145158940.54331857
BM1,Small C-like lexer,binary,binary,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,5510591836734.693
BM1,Small C-like lexer,binary,binary,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,5094698113207.547
BM1,Small C-like lexer,binary,binary,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.650727208845358,223094248.20876187
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,143906443.94359052
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,158645264.7720663
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,139388170.28732076
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,5745085106382.9795
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,4909436363636.363
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,same_A,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,222436496.7893139
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,157268130.28340054
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,171522530.1223187
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,139438412.57955822
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,5510591836734.693
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,5094698113207.547
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,same_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,180428132.51313356
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,156176580.48254013
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,168704199.25188076
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,144995795.4178109
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,5745085106382.9795
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,5625395833333.333
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,same_A,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,166083671.98691598
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,178931799.31096226
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,208726955.653281
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,179129082.61183667
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,5745085106382.9795
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,5625395833333.333
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,same_A,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,181244160.32132998
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,178800281.557519
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,184413006.89519522
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,177655416.16800547
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,6000422222222.223
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,5869978260869.565
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,180976790.35448176
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,159386464.31912827
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,181268981.55482933
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,144070297.08939785
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,5869978260869.565
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,5294490196078.432
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,same_A,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,185421281.8438643
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,176325759.80190495
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,193674188.3369784
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,165664542.16763687
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,4592224489795.918
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,3879637931034.4824
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,same_B,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,242271909.49055058
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,181837502.717231
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,195556293.2957665
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,165675031.93576768
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,5000422222222.223
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,5233000000000.0
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,207717196.1469406
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,179244877.2156779
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,198103647.88069004
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,169875661.51546493
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,4687895833333.333
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,5000422222222.223
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,same_B,completed,,6,6,3.5947285094406003,1,1,1,1.0,1,2,2,1.9472948672843127,192603783.2748438
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,195660869.2174052
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,231260251.67212737
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,201179797.53186643
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,4891717391304.348
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,4891717391304.348
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,same_B,completed,,6,6,2.134670263085884,2,3,3,1.8118525468120872,3,5,5,2.1630409288143544,192660676.13906357
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,194491598.67238277
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,216892681.88771304
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,188965355.07791016
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,5233000000000.0
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,4500380000000.0
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,197895449.66844317
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,173172529.92168647
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,201359464.30377117
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,154864040.85312557
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,4245641509433.9624
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,4500380000000.0
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,same_B,completed,,6,5,3.18842109378054,1,1,1,1.0,1,2,2,1.6314354403658966,193113717.2109868
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,169948793.0878221
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,183658994.44988573
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,162625581.51804304
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,5000422222222.223
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,4500380000000.0
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,A_to_B,completed,,0,0,0.0,3,4,4,2.379409332730081,3,5,5,4.223934037474453,242609132.5461242
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,182886815.624205
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,184865022.95829713
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,166292478.59811756
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,4091254545454.5454
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,4687895833333.333
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.6241633773811568,210940019.34859726
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,181533985.93996817
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,187529898.07568902
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,170832346.38534093
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,4891717391304.348
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,4687895833333.333
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,A_to_B,completed,,6,6,4.042661903053185,1,1,1,1.0,1,2,2,1.9196452252055478,191892746.98135558
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,199346376.2774809
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,220067266.4378812
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,201002605.66708028
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,4500380000000.0
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,4787638297872.341
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,A_to_B,completed,,6,6,2.2694041842831956,1,2,2,1.6241633773811568,2,4,4,2.0528417866670825,191518571.47720695
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,189207347.01565328
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,206301662.74268195
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,190605872.1981185
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,4687895833333.333
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,5000422222222.223
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,197304089.1984694
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,174980384.41110852
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,193237100.79512498
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,153559481.19021067
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,4891717391304.348
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,4787638297872.341
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,6,5,3.0762672199946954,1,1,1,1.0,1,2,2,1.5438086025867046,190562611.89315167
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,155654232.11370492
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,167616114.1000548
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,145516285.0905344
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,5294490196078.432
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,4821767857142.857
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,B_to_A,completed,,0,0,0.0,3,4,4,2.3371838473867323,3,5,5,4.1658946092803255,232421158.8220003
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,162750090.10898668
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,174625357.95679426
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,144127356.9169591
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,5869978260869.565
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,5510591836734.693
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,1,2,2,1.684140573081584,189345639.46639138
